        Unnamed: 0,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery,img_url,extracted_flavors,wine_type
94882,France,"This fresh wine also offers plenty of ripe fruit and exotic flavors. Crisp, juicy and rich, it's just lightly touched by honey and is a refreshing wine to drink now.",,87,30.0,Burgundy,Chablis,,Roger Voss,@vossroger,Domaine Christian Moreau Père et Fils 2013  Chablis,Chardonnay,Domaine Christian Moreau Père et Fils,https://cdn.ct-static.com/labels/1839c504-67d2-46a2-a275-caf7fc46296b.jpg,"['fruit', 'honey']",white
54209,France,"A powerful, chocolate- and berry fruit-flavored wine, powered by ripe tannins and juicy acidity. It has a solid foundation of tannins, on which is built a rich edifice of fruit.",,93,,Bordeaux,Pomerol,,Roger Voss,@vossroger,Château la Fleur-Pétrus 2008  Pomerol,Bordeaux-style Red Blend,Château la Fleur-Pétrus,https://images.vivino.com/thumbs/Me-e71USQSKQ9cmbuoYQaw_pb_600x600.png,"['fruit', 'berry', 'chocolate']",red
87251,Italy,"Sicily's Tasca family does a terrific job with this golden Chardonnay. The wine reflects the sunshine, warmth and generosity of the island. Aromas of stone fruit, vanilla, rose and almond blossom are followed by a beautifully creamy mouthfeel.",Tenuta Regaleali,90,60.0,Sicily & Sardinia,Sicilia,,,,Tasca d'Almerita 2009 Tenuta Regaleali Chardonnay (Sicilia),Chardonnay,Tasca d'Almerita,http://enotecapickup.com/cdn/shop/products/3E9C68FE-B5F1-4586-BE5F-1886BE27C718.jpg?v=1668183977,"['fruit', 'vanilla']",white
88777,US,"Strawberry cream on the nose and a subtle touch of lemon blended in with strawberry flavors gives this rosé a pretty balance of sweet and crisp. Fun, but with substance, it could be paired with everything from a light seafood salad to a heartier poultry dish.",,86,15.0,New York,North Fork of Long Island,Long Island,Susan Kostrzewa,@suskostrzewa,Macari 2007 Rosé (North Fork of Long Island),Rosé,Macari,http://makerstable.com/wp-content/uploads/sites/2/2017/07/IMG_2806.jpg,"['berry', 'lemon']",rosé
65465,Italy,"Purple flower, dark-skinned berry and brown spice aromas lead the nose of this young wine. The straightforward palate shows dried black cherry, powdered sage and a hint of espresso with lithe tannins. Drink soon.",Salterio,88,23.0,Tuscany,Rosso di Montepulciano,,Kerin O’Keefe,@kerinokeefe,Trerose 2015 Salterio  (Rosso di Montepulciano),Red Blend,Trerose,http://arthurcantina.com/cdn/shop/files/Salterio_Rosso_di_Montepulciano_750ml_-_Arthur_Cantina_Wine_Liquor_-_-_tag1_-_tag2_-2698358.jpg?v=1724553331,"['berry', 'cherry', 'spice']",red
14409,Portugal,"This is a structured wine, probably because of the Touriga Nacional in the blend. That also gives a perfumed edge to this ripe, full wine with its juicy red fruit acidity. It is fruity and will be ready to drink from late 2016.",Casaleiro Colheita Seleccionada,86,6.0,Tejo,,,Roger Voss,@vossroger,Caves Velhas 2015 Casaleiro Colheita Seleccionada Red (Tejo),Portuguese Red,Caves Velhas,https://images.vivino.com/thumbs/5nlo5Mg8RsqF0TPzgEJjrw_pb_600x600.png,['fruit'],red
60072,Portugal,There is a crisp spring in this wine— light and bright with great acidity and a touch of sweetness. It has a light prickle on the tongue that adds to the liveliness of this attractive wine.,Bote Branco,86,10.0,Vinho Verde,,,Roger Voss,@vossroger,Casca Wines 2016 Bote Branco White (Vinho Verde),Portuguese White,Casca Wines,https://www.portugalvineyards.com/99457-home_default/bote-lisboa-reserve-red-2016.jpg,[],white
99594,Italy,"Aromas of French oak, mature black-skinned fruit, espresso and a hint of blue flower lead the nose on this structured red. The generous palate doles out juicy black cherry, blackberry, ground pepper and licorice while velvety tannins provide smooth, seamless support. Drink through 2021.",Mille e Una Notte,92,89.0,Sicily & Sardinia,Contessa Entellina,,Kerin O’Keefe,@kerinokeefe,Donnafugata 2011 Mille e Una Notte  (Contessa Entellina),Red Blend,Donnafugata,https://data.negoziodelvino.it/imgprodotto/sicilia-mille-e-una-notte-doc_5230.jpg,"['fruit', 'berry', 'cherry', 'oak', 'pepper']",red
106525,US,"This wine opens with spicy cinnamon and clove aromas before diving into soft, dark fruit, mellowed tannins and oak. It's brooding and zippy at the same time, and on the balanced finish, it's all mocha.",Ghielmetti Vineyard,88,33.0,California,Livermore Valley,Central Coast,Virginie Boone,@vboone,Fenestra 2008 Ghielmetti Vineyard Petit Verdot (Livermore Valley),Petit Verdot,Fenestra,"https://www.wine.com/product/images/w_600,h_600,dpr_2.0,c_fit,q_auto:good,fl_progressive/39961_refDetail-0.jpg","['fruit', 'oak']",unknown
59914,Austria,"Juicy yellow peaches are invitingly soft on nose and palate, where the zesty acidity of lime and lemon rind lightens the fruit, leading to a lifted and refreshing finish.",Seeberg Reserve,92,,Kamptal,,,Anne Krebiehl MW,@AnneInVino,Loimer 2012 Seeberg Reserve Riesling (Kamptal),Riesling,Loimer,https://www.loimer.at/wp-content/uploads/2020/01/riesling_2622_seeberg_2011_weingut-loimer.jpg,"['fruit', 'peach', 'lemon', 'lime']",white
22088,US,"Crisp golden apple and pear meet toasted oak in both aroma and flavor in this simply structured, light-bodied white. While it remains crisp and mineral-driven on the midpalate, it lacks complexity on the finish, getting to its point succinctly.",Winery Lake Vineyard Estate Grown,88,36.0,California,Carneros,Napa-Sonoma,Virginie Boone,@vboone,Acacia 2014 Winery Lake Vineyard Estate Grown Chardonnay (Carneros),Chardonnay,Acacia,https://www.treasuryfriendsandfamily.com/on/demandware.static/-/Sites-TheWineEvent-Library/default/dweafa6765/images/%40Banner/1920x350/1920x350_Acacia_2014-Family-Beauty-750.jpg,"['apple', 'pear', 'oak', 'mineral']",white
25197,US,"Kevin Riley likes to toss in lots of little bits into his blends, and this one features 11 different grape varieties. Baked strawberries and red plums show on the nose, along with dewy herbs, crushed gravel, dried oregano, basil and smoke. Light red fruit is present on the palate, along with caramel and vanilla. It's a fresh and lively wine, if not super complex.",DImples,88,,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Proulx 2014 DImples Red (Paso Robles),Red Blend,Proulx,"https://www.wine-searcher.com/images/labels/78/96/10487896.jpg?width=260&height=260&fit=bounds&canvas=260,260","['fruit', 'vanilla', 'herb', 'smoke']",red
44855,Spain,"This wine's neutral nose includes mild citrus scents. It's tired and bland on the palate, with yeasty flavors, finishing with papaya and commercial white bread notes.",,84,10.0,Central Spain,La Mancha,,Michael Schachner,@wineschach,Marques de Toledo 2015 Verdejo (La Mancha),Verdejo,Marques de Toledo,"https://www.wine-searcher.com/images/labels/84/08/10848408.jpg?width=260&height=260&fit=bounds&canvas=260,260",['citrus'],unknown
94693,US,"Sweet and soft, with cherry pie, date and toffee flavors dominating. You could almost drink it as a dessert wine.",Regan Vineyard,85,38.0,California,Santa Cruz Mountains,Central Coast,,,Rexford 2009 Regan Vineyard Pinot Noir (Santa Cruz Mountains),Pinot Noir,Rexford,"https://www.wine.com/product/images/w_600,h_600,dpr_2.0,c_fit,q_auto:good,fl_progressive/20357_refDetail-0.jpg",['cherry'],red
46424,US,"This tastes complex, mellow and delicious, showing diverse aroma nuances like bay leaf and forest floor in addition to more fruity, black cherry, cinnamon and clove notes. It is full bodied, very ripe and juicy, and feels smooth in texture thanks to subdued acidity and tannins.",Two Barrel,92,60.0,California,Mendocino,,Jim Gordon,@gordone_cellars,Masút 2013 Two Barrel Pinot Noir (Mendocino),Pinot Noir,Masút,https://terroirreview.com/images/original/6a00d83420a73d53ef01b7c7cd28c5970b-pi,"['fruit', 'cherry']",red
72899,Portugal,"This wine melds smoky wood-aging flavors with richly packed black fruits. There is a juicy component that gives both freshness and a jammy, ripe character, with a touch of dark chocolate and coffee flavors that give a bitter edge. Drink this concentrated wine from 2017.",Padre Pedro Reserva,91,50.0,Tejo,,,Roger Voss,@vossroger,Casa Cadaval 2012 Padre Pedro Reserva Red (Tejo),Portuguese Red,Casa Cadaval,https://vosselections.com/wp-content/uploads/2017/01/Screen-Shot-2017-09-10-at-6.26.31-PM.png,"['fruit', 'chocolate']",red
91807,US,"Oak dominates, with a powerful taste of caramel and char flattening the underlying fruit. The basic wine seems to be pretty good, with crisp acidity and mineral and pineapple flavors. But all that oak is heavy-handed and unnecessary.",Reserve Sleepy Hollow Vineyard,83,25.0,California,Monterey County,Central Coast,,,Fallbrook 2004 Reserve Sleepy Hollow Vineyard Chardonnay (Monterey County),Chardonnay,Fallbrook,https://m.wine-world.com/Images/default-pic.jpg,"['fruit', 'apple', 'oak', 'mineral']",white
75041,US,"Youthfully exuberant in fresh-squeezed grapefruit, lemon and lime, this wine has zesty acidity and pillows of vanilla, ending clean and bright. This is the first national release of this variety for the winery.",,88,24.0,California,Napa Valley,Napa,Virginie Boone,@vboone,Rombauer 2015 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,Rombauer,https://contenthandler-raleys.fieldera.com/prod/72128/1/0/0/10291143-Main.jpg,"['fruit', 'lemon', 'lime', 'vanilla']",white
74503,Italy,"This bright, elegant wine opens with wild berry, violet, cake spice and aromatic herb notes. The palate delivers red cherry, cranberry, white pepper and licorice flavors framed by taut, fine-grained tannins and vibrant acidity.",,89,37.0,Piedmont,Barbaresco,,Kerin O’Keefe,@kerinokeefe,Luca Bosio 2014  Barbaresco,Nebbiolo,Luca Bosio,https://italianwinesociety.com.au/wp-content/uploads/2022/04/Luca-Bosio-Barolo.jpg,"['berry', 'cherry', 'spice', 'pepper', 'herb']",unknown
109798,US,"Picture-perfect coastal California Sauvignon Blanc, dry and crisp in acidity, with mouthwatering flavors of citrus fruits, tart green apples and minerals. Really elegant, with a steely streamlined framework that makes it super versatile at the table.",,91,40.0,California,Knights Valley,Sonoma,,,Pont de Chevalier 2009 Sauvignon Blanc (Knights Valley),Sauvignon Blanc,Pont de Chevalier,https://www.wine-searcher.com/images/labels/78/55/11197855.jpg,"['fruit', 'citrus', 'apple', 'mineral']",white
34502,Australia,"This prodigious wine showcases Barossa's ability to deliver big, mouthfilling flavors without any suggestion of heat or heaviness. Scents of stone fruit, pepper and red currants mark the nose, while the flavors take on a darker cast, heading toward black cherries and black olives. The tannins are supremely silky, but this graceful, feminine beauty should drink well through at least 2020.",The Relic,98,135.0,South Australia,Barossa Valley,,Joe Czerwinski,@JoeCz,Standish 2006 The Relic Shiraz (Barossa Valley),Shiraz,Standish,https://nemowine.com/wp-content/uploads/2019/09/Standish-Relic.jpeg,"['fruit', 'pepper']",unknown
13618,Austria,"Cranberry sauce flavors and refreshing acidity make this a very delicious wine to be consumed young. Unhindered by oak or undue extraction, this shows its charming, primary fruit in an open, uncomplicated way. This is a winner with charcuterie and salami.",Hedwighof,84,10.0,Neusiedlersee,,,Anne Krebiehl MW,@AnneInVino,Sepp Moser 2011 Hedwighof Zweigelt (Neusiedlersee),Zweigelt,Sepp Moser,https://vinofandango.co.uk/cdn/shop/products/9.SMZweigeltReserve_1024x1024.jpg?v=1621337233,"['fruit', 'berry', 'oak']",unknown
34476,US,"Bright, concentrated pineapple, lemon and tangerine flavors take center stage in this cutting, unoaked Chardonnay. It's sunny with fruit yet keenly balanced by puckery lime acidity and a dusting of minerality. Drink now through 2019.",Estate Bottled,88,19.0,New York,North Fork of Long Island,Long Island,Anna Lee C. Iijima,,Macari 2012 Estate Bottled Chardonnay (North Fork of Long Island),Chardonnay,Macari,https://macariwines.com/wp-content/uploads/2024/02/Chardonnay-Breakwater-2020-1.jpg,"['fruit', 'apple', 'lemon', 'lime', 'oak', 'mineral']",white
2040,France,"With 14 years age, this Champagne shows plenty of beautifully mature fruit. At the same time, its petrol and toast aromas and flavors are balanced by soft richness, a rounded citric and pear flavor and a gentle, ripe aftertaste.",Carte d'Or Brut 1.5 liters,92,,Champagne,Champagne,,Roger Voss,@vossroger,Drappier 1995 Carte d'Or Brut 1.5 liters  (Champagne),Champagne Blend,Drappier,https://www.plummarket.com/store/pub/media/catalog/product/cache/49722c31a15eff463262c631eda6cffe/d/r/drappier_carte_brut.png,"['fruit', 'pear']",sparkling
9214,Italy,"Pegasus (an 80-20 blend of Sangiovese and Syrah) offers easy aromas of cherry liqueur, cola, licorice, rum cake and light spice. It's light and compact in the mouth and would pair well with pizza or pasta.",Pegasus,86,20.0,Tuscany,Toscana,,,,Podere Guado al Melo 2008 Pegasus Red (Toscana),Red Blend,Podere Guado al Melo,https://www.wineenthusiast.com/wp-content/uploads/2023/05/Feature_TuscanTreaure_Credit_Tom_Arena_1920x1280.jpg,"['cherry', 'spice']",red
62964,US,"Don't be too quick to dismiss this wine as thin. It's the polar opposite of those ubiquitously jammy, chocolaty wines. Instead, it's moderately low in alcohol and rather severe, with notable acidity, and the fruit is subtle, compounded with green herbs and tobacco. The dryness and complexity make it worth repeated interest.",,88,30.0,California,Napa Valley,Napa,,,Nitty Gritty 2011 Merlot (Napa Valley),Merlot,Nitty Gritty,https://www.kroger.com/product/images/large/front/0083972800661,"['fruit', 'herb']",red
81220,Chile,"Somewhat earthy and rubbery at first, with baked berry, cassis and mild herbal aromas settling in afterwards. The palate is juicy and tight, albeit a bit tannic and hard-hitting. Tastes sweet, warm and roasted, with blackberry fruit and vanilla.",Block Selection Estate Reserve,86,11.0,Colchagua Valley,,,Michael Schachner,@wineschach,La Playa 2009 Block Selection Estate Reserve Cabernet Sauvignon (Colchagua Valley),Cabernet Sauvignon,La Playa,https://appetiteforwine.blog/wp-content/uploads/2021/02/img_1959.jpg?w=880&h=312&crop=1,"['fruit', 'berry', 'vanilla', 'herb', 'earth']",red
114740,Italy,"Intense aromas of menthol, pressed rose, dark spice, new leather and wild berry take shape on this fragrant full-bodied red. Concentrated and structured, the dense palate delivers Marasca cherry marinated in spirits, licorice and a hint of exotic spice framed in firm refined tannins.",Badarina Riserva,93,120.0,Piedmont,Barolo,,Kerin O’Keefe,@kerinokeefe,Grimaldi Bruna 2011 Badarina Riserva  (Barolo),Nebbiolo,Grimaldi Bruna,https://www.weindepotsingapore.com/pub/media/catalog/product/cache/4f895ce70be0642476f02198a8306c0b/b/a/barolo-badarina_riserva_nv.jpg,"['berry', 'cherry', 'spice']",unknown
99898,France,"While the initial impression is fruity, the wine then shows almond and spice characters. The texture, is thin and light, like apple juice with taut acidity.",,82,,Burgundy,Bourgogne,,Roger Voss,@vossroger,Pierre Morey 2010  Bourgogne,Chardonnay,Pierre Morey,https://cdn.ct-static.com/labels/51730938-26da-4eca-8919-438f5ce4bb90.jpg,"['fruit', 'apple', 'spice']",white
49208,Italy,"Starts off with fresh but simple aromas of apple wedges, greens and limes, but shows altogether more interesting flavors—the apple and citrus are complemented by hints of oil or shale. Turns minerally on the finish.",,87,13.0,Northeastern Italy,Friuli Grave,,Joe Czerwinski,@JoeCz,Banear 2001 Pinot Grigio (Friuli Grave),Pinot Grigio,Banear,https://www.wineenthusiast.com/wp-content/uploads/2024/07/07_24_Pinot_Grigios_BGR_HERO_Wine.com_1920x1280.jpg,"['citrus', 'apple', 'lime', 'mineral']",white
27983,US,"The caramel oakiness of this wine is offset by austere structure and a focused midpalate, the flavors leaning toward cool-climate green apple and kumquat. It returns to richness and intensity on the finish.",Low Vineyard,86,34.0,California,Oak Knoll District,Napa,Virginie Boone,@vboone,Piña 2014 Low Vineyard Chardonnay (Oak Knoll District),Chardonnay,Piña,https://www.wineenthusiast.com/wp-content/assets/reviews/label-images/wine/wine/277497_91be_jun18.jpg,"['apple', 'oak']",white
22392,US,"This is a good but pretty ordinary Chardonnay despite its famous Rochioli brand name. It's creamy and forward in apricot and orange jam, pineapple custard and sweet oak flavors, with good acidity.",Estate Grown,87,50.0,California,Russian River Valley,Sonoma,,,Rochioli 2012 Estate Grown Chardonnay (Russian River Valley),Chardonnay,Rochioli,https://www.rochioliwinery.com/assets/images/contentblock/photos/Rochioli_Estate_Wine_Beauty_5.jpg,"['apple', 'oak']",white
